protein_id	specie
HIN_002438	HI
HIN_071924	HI
HIN_000635	HI
HIN_002450	HI
HIN_091753	HI
HIN_000806	HI
HIN_075900	HI
HIN_000863	HI
HIN_075849	HI
HIN_091426	HI
HIN_001459	HI
HIN_014798	HI
HIN_014800	HI
HIN_001841	HI
HIN_078752	HI
HIN_078756	HI
HIN_002277	HI
HIN_002278	HI
HIN_002763	HI
HIN_031369	HI
HIN_084993	HI
HIN_003346	HI
HIN_069409	HI
HIN_073919	HI
HIN_003349	HI
HIN_069405	HI
HIN_073922	HI
HIN_004083	HI
HIN_060741	HI
HIN_060931	HI
HIN_004101	HI
HIN_060722	HI
HIN_060954	HI
HIN_004252	HI
HIN_031874	HI
HIN_064267	HI
HIN_004268	HI
HIN_031855	HI
HIN_064247	HI
HIN_004301	HI
HIN_031825	HI
HIN_064202	HI
HIN_004351	HI
HIN_031782	HI
HIN_062497	HI
HIN_004471	HI
HIN_031664	HI
HIN_062595	HI
HIN_005108	HI
HIN_012323	HI
HIN_005195	HI
HIN_069608	HI
HIN_005281	HI
HIN_069643	HI
HIN_071873	HI
HIN_005282	HI
HIN_069642	HI
HIN_071874	HI
HIN_005459	HI
HIN_013283	HI
HIN_005737	HI
HIN_046739	HI
HIN_086885	HI
HIN_005794	HI
HIN_027465	HI
HIN_067036	HI
HIN_005972	HI
HIN_029874	HI
HIN_056815	HI
HIN_006149	HI
HIN_014359	HI
HIN_023805	HI
HIN_006216	HI
HIN_014394	HI
HIN_023751	HI
HIN_006283	HI
HIN_014417	HI
HIN_023719	HI
HIN_006310	HI
HIN_014464	HI
HIN_023687	HI
HIN_006508	HI
HIN_008202	HI
HIN_046154	HI
HIN_006511	HI
HIN_008196	HI
HIN_046150	HI
HIN_006529	HI
HIN_008185	HI
HIN_046133	HI
HIN_006544	HI
HIN_006545	HI
HIN_008165	HI
HIN_006793	HI
HIN_051656	HI
HIN_006887	HI
HIN_007570	HI
HIN_051584	HI
HIN_006977	HI
HIN_084325	HI
HIN_095512	HI
HIN_007029	HI
HIN_044367	HI
HIN_090742	HI
HIN_007291	HI
HIN_073051	HI
HIN_099354	HI
HIN_007325	HI
HIN_058309	HI
HIN_073094	HI
HIN_007532	HI
HIN_037843	HI
HIN_065403	HI
HIN_007729	HI
HIN_038766	HI
HIN_089434	HI
HIN_007911	HI
HIN_059330	HI
HIN_068830	HI
HIN_007996	HI
HIN_014241	HI
HIN_041130	HI
HIN_008060	HI
HIN_014176	HI
HIN_041056	HI
HIN_008281	HI
HIN_055028	HI
HIN_066852	HI
HIN_008382	HI
HIN_055087	HI
HIN_066826	HI
HIN_008387	HI
HIN_055092	HI
HIN_066821	HI
HIN_008438	HI
HIN_055159	HI
HIN_094008	HI
HIN_008578	HI
HIN_054786	HI
HIN_067750	HI
HIN_009375	HI
HIN_045635	HI
HIN_049657	HI
HIN_009422	HI
HIN_045686	HI
HIN_049696	HI
HIN_009643	HI
HIN_025436	HI
HIN_043824	HI
HIN_009846	HI
HIN_024799	HI
HIN_057639	HI
HIN_009945	HI
HIN_024871	HI
HIN_091709	HI
HIN_010184	HI
HIN_082869	HI
HIN_092513	HI
HIN_010556	HI
HIN_017751	HI
HIN_017752	HI
HIN_010737	HI
HIN_038006	HI
HIN_048594	HI
HIN_010742	HI
HIN_038010	HI
HIN_048590	HI
HIN_010803	HI
HIN_038031	HI
HIN_048570	HI
HIN_010966	HI
HIN_070482	HI
HIN_097913	HI
HIN_011092	HI
HIN_064823	HI
HIN_068392	HI
HIN_011166	HI
HIN_064769	HI
HIN_068436	HI
HIN_011203	HI
HIN_064716	HI
HIN_087918	HI
HIN_011284	HI
HIN_042825	HI
HIN_067347	HI
HIN_011300	HI
HIN_067378	HI
HIN_011563	HI
HIN_052138	HI
HIN_058956	HI
HIN_011748	HI
HIN_079189	HI
HIN_098753	HI
HIN_013940	HI
HIN_041805	HI
HIN_044845	HI
HIN_014052	HI
HIN_041712	HI
HIN_044946	HI
HIN_014086	HI
HIN_041671	HI
HIN_090824	HI
HIN_014600	HI
HIN_050993	HI
HIN_055216	HI
HIN_014640	HI
HIN_051029	HI
HIN_055249	HI
HIN_015216	HI
HIN_029431	HI
HIN_096361	HI
HIN_015316	HI
HIN_029540	HI
HIN_086015	HI
HIN_015475	HI
HIN_016485	HI
HIN_088612	HI
HIN_016145	HI
HIN_082689	HI
HIN_093727	HI
HIN_016171	HI
HIN_082660	HI
HIN_093758	HI
HIN_016189	HI
HIN_040701	HI
HIN_094057	HI
HIN_016196	HI
HIN_040694	HI
HIN_094065	HI
HIN_040669	HI
HIN_071242	HI
HIN_016728	HI
HIN_054288	HI
HIN_076781	HI
HIN_017108	HI
HIN_018146	HI
HIN_048709	HI
HIN_017339	HI
HIN_047771	HI
HIN_049137	HI
HIN_017696	HI
HIN_052823	HI
HIN_086298	HI
HIN_018394	HI
HIN_033383	HI
HIN_055744	HI
HIN_018438	HI
HIN_033429	HI
HIN_055706	HI
HIN_018507	HI
HIN_033500	HI
HIN_083814	HI
HIN_018537	HI
HIN_025949	HI
HIN_078420	HI
HIN_018564	HI
HIN_025971	HI
HIN_078448	HI
HIN_018604	HI
HIN_026024	HI
HIN_078482	HI
HIN_018605	HI
HIN_026025	HI
HIN_078483	HI
HIN_019058	HI
HIN_049622	HI
HIN_068190	HI
HIN_019167	HI
HIN_049544	HI
HIN_068129	HI
HIN_053477	HI
HIN_019375	HI
HIN_053389	HI
HIN_067146	HI
HIN_019430	HI
HIN_024456	HI
HIN_046295	HI
HIN_020081	HI
HIN_039573	HI
HIN_062897	HI
HIN_020397	HI
HIN_030920	HI
HIN_041237	HI
HIN_020543	HI
HIN_030789	HI
HIN_041367	HI
HIN_021165	HI
HIN_031989	HI
HIN_057267	HI
HIN_021167	HI
HIN_031988	HI
HIN_057269	HI
HIN_021173	HI
HIN_031985	HI
HIN_057273	HI
HIN_021199	HI
HIN_031959	HI
HIN_057297	HI
HIN_021201	HI
HIN_031957	HI
HIN_057299	HI
HIN_021920	HI
HIN_056700	HI
HIN_077327	HI
HIN_021937	HI
HIN_056676	HI
HIN_066021	HI
HIN_021939	HI
HIN_056674	HI
HIN_066023	HI
HIN_021953	HI
HIN_056657	HI
HIN_066079	HI
HIN_021968	HI
HIN_056641	HI
HIN_066097	HI
HIN_022019	HI
HIN_090288	HI
HIN_092043	HI
HIN_022096	HI
HIN_091556	HI
HIN_092583	HI
HIN_092606	HI
HIN_022125	HI
HIN_091530	HI
HIN_092608	HI
HIN_022274	HI
HIN_036651	HI
HIN_056598	HI
HIN_022421	HI
HIN_056219	HI
HIN_065281	HI
HIN_022903	HI
HIN_023041	HI
HIN_044041	HI
HIN_047439	HI
HIN_023110	HI
HIN_044014	HI
HIN_047402	HI
HIN_023112	HI
HIN_044012	HI
HIN_047398	HI
HIN_023146	HI
HIN_043974	HI
HIN_047357	HI
HIN_023263	HI
HIN_038387	HI
HIN_050382	HI
HIN_023304	HI
HIN_038334	HI
HIN_050335	HI
HIN_038237	HI
HIN_023389	HI
HIN_023477	HI
HIN_031064	HI
HIN_095922	HI
HIN_023552	HI
HIN_031158	HI
HIN_082388	HI
HIN_024104	HI
HIN_086730	HI
HIN_097310	HI
HIN_024110	HI
HIN_086724	HI
HIN_097304	HI
HIN_024111	HI
HIN_086723	HI
HIN_097303	HI
HIN_024114	HI
HIN_086720	HI
HIN_097300	HI
HIN_024120	HI
HIN_024155	HI
HIN_069023	HI
HIN_083578	HI
HIN_024169	HI
HIN_069009	HI
HIN_083592	HI
HIN_024997	HI
HIN_027383	HI
HIN_040161	HI
HIN_025005	HI
HIN_027373	HI
HIN_040138	HI
HIN_025487	HI
HIN_043786	HI
HIN_025495	HI
HIN_043751	HI
HIN_091073	HI
HIN_025533	HI
HIN_034024	HI
HIN_043692	HI
HIN_025544	HI
HIN_034031	HI
HIN_043684	HI
HIN_026058	HI
HIN_080879	HI
HIN_091126	HI
HIN_026063	HI
HIN_080884	HI
HIN_091130	HI
HIN_026084	HI
HIN_080909	HI
HIN_091149	HI
HIN_026093	HI
HIN_080914	HI
HIN_091154	HI
HIN_026106	HI
HIN_080927	HI
HIN_026163	HI
HIN_039815	HI
HIN_085224	HI
HIN_026174	HI
HIN_039828	HI
HIN_085211	HI
HIN_026235	HI
HIN_095424	HI
HIN_027755	HI
HIN_042148	HI
HIN_053990	HI
HIN_028205	HI
HIN_085035	HI
HIN_096038	HI
HIN_030283	HI
HIN_038545	HI
HIN_050534	HI
HIN_030290	HI
HIN_038549	HI
HIN_050538	HI
HIN_030626	HI
HIN_048769	HI
HIN_074401	HI
HIN_031221	HI
HIN_060861	HI
HIN_065051	HI
HIN_031224	HI
HIN_060858	HI
HIN_065048	HI
HIN_031228	HI
HIN_060854	HI
HIN_065045	HI
HIN_031289	HI
HIN_060780	HI
HIN_064995	HI
HIN_032263	HI
HIN_034438	HI
HIN_053600	HI
HIN_032941	HI
HIN_062416	HI
HIN_076056	HI
HIN_033812	HI
HIN_033824	HI
HIN_089869	HI
HIN_033866	HI
HIN_034171	HI
HIN_067907	HI
HIN_033880	HI
HIN_034151	HI
HIN_067886	HI
HIN_033911	HI
HIN_034123	HI
HIN_080068	HI
HIN_033932	HI
HIN_034105	HI
HIN_080029	HI
HIN_034240	HI
HIN_057064	HI
HIN_077972	HI
HIN_034246	HI
HIN_057067	HI
HIN_077967	HI
HIN_034514	HI
HIN_050040	HI
HIN_034770	HI
HIN_035261	HI
HIN_061048	HI
HIN_080443	HI
HIN_036135	HI
HIN_060475	HI
HIN_094122	HI
HIN_036841	HI
HIN_045547	HI
HIN_058124	HI
HIN_037202	HI
HIN_044133	HI
HIN_064430	HI
HIN_037294	HI
HIN_044241	HI
HIN_064535	HI
HIN_037295	HI
HIN_044242	HI
HIN_064536	HI
HIN_039487	HI
HIN_077877	HI
HIN_087274	HI
HIN_041902	HI
HIN_058660	HI
HIN_082200	HI
HIN_041913	HI
HIN_058647	HI
HIN_082217	HI
HIN_044526	HI
HIN_089211	HI
HIN_089750	HI
HIN_045123	HI
HIN_046852	HI
HIN_062728	HI
HIN_092174	HI
HIN_046868	HI
HIN_051360	HI
HIN_096213	HI
HIN_046869	HI
HIN_051359	HI
HIN_096212	HI
HIN_046920	HI
HIN_051319	HI
HIN_079927	HI
HIN_046976	HI
HIN_051253	HI
HIN_079984	HI
HIN_047238	HI
HIN_070589	HI
HIN_076623	HI
HIN_047248	HI
HIN_070578	HI
HIN_076637	HI
HIN_047688	HI
HIN_049056	HI
HIN_085515	HI
HIN_048799	HI
HIN_069572	HI
HIN_075385	HI
HIN_048804	HI
HIN_069566	HI
HIN_075379	HI
HIN_048850	HI
HIN_069516	HI
HIN_075333	HI
HIN_050645	HI
HIN_075734	HI
HIN_094204	HI
HIN_051769	HI
HIN_063415	HI
HIN_051791	HI
HIN_063386	HI
HIN_099550	HI
HIN_052384	HI
HIN_071432	HI
HIN_074222	HI
HIN_052929	HI
HIN_054905	HI
HIN_098775	HI
HIN_052960	HI
HIN_088457	HI
HIN_096056	HI
HIN_052968	HI
HIN_084268	HI
HIN_088483	HI
HIN_054823	HI
HIN_067780	HI
HIN_079364	HI
HIN_054826	HI
HIN_067783	HI
HIN_079361	HI
HIN_054845	HI
HIN_067815	HI
HIN_079347	HI
HIN_057724	HI
HIN_062663	HI
HIN_088195	HI
HIN_057778	HI
HIN_062624	HI
HIN_088234	HI
HIN_057799	HI
HIN_085340	HI
HIN_087724	HI
HIN_057800	HI
HIN_085339	HI
HIN_087723	HI
HIN_057851	HI
HIN_085287	HI
HIN_087683	HI
HIN_058031	HI
HIN_072540	HI
HIN_080291	HI
HIN_061465	HI
HIN_072768	HI
HIN_065914	HI
HIN_065915	HI
HIN_070872	HI
HIN_066206	HI
HIN_067292	HI
HIN_080100	HI
HIN_066699	HI
HIN_077295	HI
HIN_078114	HI
HIN_066756	HI
HIN_077265	HI
HIN_078086	HI
HIN_069179	HI
HIN_074977	HI
HIN_074985	HI
HIN_070209	HI
HIN_094522	HI
HIN_095358	HI
HIN_070565	HI
HIN_076657	HI
HIN_078732	HI
HIN_082002	HI
HIN_095796	HI
HIN_083211	HI
HIN_088187	HI
HIN_092458	HI
HIN_096163	HI
HIN_083226	HI
HIN_092447	HI
HIN_096159	HI
HIN_000628	HI
HIN_002443	HI
HIN_000709	HI
HIN_002520	HI
HIN_001165	HI
HIN_013051	HI
HIN_001235	HI
HIN_013110	HI
HIN_001460	HI
HIN_014801	HI
HIN_001529	HI
HIN_014884	HI
HIN_001619	HI
HIN_014987	HI
HIN_001680	HI
HIN_015036	HI
HIN_001926	HI
HIN_015621	HI
HIN_001929	HI
HIN_015625	HI
HIN_002078	HI
HIN_015808	HI
HIN_002173	HI
HIN_015940	HI
HIN_002254	HI
HIN_016024	HI
HIN_002289	HI
HIN_091841	HI
HIN_004930	HI
HIN_012512	HI
HIN_007481	HI
HIN_037785	HI
HIN_007859	HI
HIN_068773	HI
HIN_009547	HI
HIN_078777	HI
HIN_009557	HI
HIN_078790	HI
HIN_010398	HI
HIN_025642	HI
HIN_011306	HI
HIN_067426	HI
HIN_011740	HI
HIN_015426	HI
HIN_060611	HI
HIN_016208	HI
HIN_040680	HI
HIN_016283	HI
HIN_016392	HI
HIN_076848	HI
HIN_016400	HI
HIN_076858	HI
HIN_016938	HI
HIN_018000	HI
HIN_017684	HI
HIN_021238	HI
HIN_057343	HI
HIN_021239	HI
HIN_057344	HI
HIN_024032	HI
HIN_089105	HI
HIN_024037	HI
HIN_089110	HI
HIN_086704	HI
HIN_025391	HI
HIN_026107	HI
HIN_080928	HI
HIN_026114	HI
HIN_080933	HI
HIN_026706	HI
HIN_045922	HI
HIN_027393	HI
HIN_040177	HI
HIN_027661	HI
HIN_048210	HI
HIN_030618	HI
HIN_074409	HI
HIN_062290	HI
HIN_032703	HI
HIN_035555	HI
HIN_033807	HI
HIN_089878	HI
HIN_033817	HI
HIN_089865	HI
HIN_034054	HI
HIN_043656	HI
HIN_035759	HI
HIN_051441	HI
HIN_051484	HI
HIN_037231	HI
HIN_044183	HI
HIN_039947	HI
HIN_049942	HI
HIN_047000	HI
HIN_051226	HI
HIN_055049	HI
HIN_056111	HI
HIN_098634	HI
HIN_057790	HI
HIN_062616	HI
HIN_060750	HI
HIN_060922	HI
HIN_072767	HI
HIN_066143	HI
HIN_067225	HI
HIN_066688	HI
HIN_078125	HI
HIN_066978	HI
HIN_094488	HI
HIN_080522	HI
HIN_093849	HI
HIN_084455	HI
HIN_094094	HI
HIN_090777	HI
HIN_093866	HI
HIN_003810	HI
HIN_024132	HI
HIN_030568	HI
HIN_031999	HI
HIN_066393	HI
HIN_071741	HI
HIN_075944	HI
HIN_086297	HI
TPC1_15096	TP
TPC1_11782	TP
TPC1_16269	TP
TPC1_31291	TP
TPC1_11192	TP
TPC1_20185	TP
TPC1_16812	TP
TPC1_15902	TP
TPC1_11555	TP
TPC1_13687	TP
TPC1_10782	TP
TPC1_11032	TP
TPC1_11668	TP
TPC1_16836	TP
TPC1_17760	TP
TPC1_17300	TP
TPC1_10835	TP
TPC1_11052	TP
TPC1_16314	TP
TPC1_17566	TP
TPC1_17779	TP
TPC1_10426	TP
TPC1_16989	TP
TPC1_15773	TP
TPC1_10444	TP
TPC1_11303	TP
TPC1_30573	TP
TPC1_17765	TP
TPC1_30208	TP
TPC1_30553	TP
TPC1_31366	TP
TPC1_13671	TP
TPC1_16980	TP
TPC1_14334	TP
TPC1_10515	TP
TPC1_30359	TP
TPC1_20063	TP
TPC1_10469	TP
TPC1_10703	TP
TPC1_12788	TP
TPC1_13178	TP
TPC1_14114	TP
TPC1_14535	TP
TPC1_14852	TP
TPC1_16123	TP
TPC1_16225	TP
TPC1_16607	TP
TPC1_16762	TP
TPC1_17028	TP
TPC1_17316	TP
TPC1_17282	TP
TPC1_11753	TP
TPC1_10153	TP
TPC1_10269	TP
TPC1_10357	TP
TPC1_10721	TP
TPC1_12728	TP
TPC1_12757	TP
TPC1_13355	TP
TPC1_13509	TP
TPC1_14167	TP
TPC1_14425	TP
TPC1_14605	TP
TPC1_15031	TP
TPC1_15105	TP
TPC1_17048	TP
TPC1_12185	TP
TPC1_10569	TP
TPC1_12549	TP
TPC1_12698	TP
TPC1_13253	TP
TPC1_14715	TP
TPC1_10172	TP
TPC1_13311	TP
TPC1_13080	TP
TPC1_17738	TP
TPC1_11693	TP
TPC1_15397	TP
TPC1_17871	TP
TPC1_20072	TP
TPC1_31527	TP
TPC1_10289	TP
TPC1_10885	TP
TPC1_11796	TP
TPC1_17409	TP
TPC1_30267	TP
TPC1_10522	TP
TPC1_10618	TP
TPC1_13852	TP
TPC1_14734	TP
TPC1_15763	TP
TPC1_14084	TP
TPC1_10974	TP
TPC1_17740	TP
TPC1_16736	TP
TPC1_20036	TP
TPC1_20025	TP
TPC1_31601	TP
TPC1_13998	TP
TPC1_31681	TP
TPC1_12957	TP
TPC1_14229	TP
TPC1_10244	TP
TPC1_10676	TP
TPC1_11058	TP
TPC1_12569	TP
TPC1_12701	TP
TPC1_13638	TP
TPC1_14121	TP
TPC1_30539	TP
TPC1_11760	TP
TPC1_31295	TP
TPC1_31458	TP
TPC1_13690	TP
TPC1_17416	TP
TPC1_30092	TP
TPC1_31088	TP
TPC1_14249	TP
TPC1_16481	TP
TPC1_17616	TP
TPC1_20037	TP
TPC1_14972	TP
TPC1_20081	TP
TPC1_16147	TP
TPC1_30228	TP
TPC1_30257	TP
TPC1_30062	TP
TPC1_30069	TP
TPC1_30058	TP
TPC1_30067	TP
TPC1_30237	TP
TPC1_30768	TP
TPC1_31189	TP
TPC1_30153	TP
TPC1_12539	TP
TPC1_13939	TP
TPC1_17867	TP
TPC1_20172	TP
TPC1_30055	TP
TPC1_30088	TP
TPC1_30089	TP
TPC1_31004	TP
TPC1_10041	TP
TPC1_10938	TP
TPC1_15143	TP
TPC1_15887	TP
TPC1_10627	TP
TPC1_10736	TP
TPC1_30301	TP
TPC1_13045	TP
TPC1_12552	TP
TPC1_14953	TP
TPC1_16561	TP
TPC1_10696	TP
TPC1_30250	TP
TPC1_30024	TP
TPC1_11014	TP
TPC1_11299	TP
TPC1_15364	TP
TPC1_17115	TP
TPC1_17442	TP
TPC1_20052	TP
TPC1_15896	TP
TPC1_16185	TP
TPC1_16921	TP
TPC1_20043	TP
TPC1_10325	TP
TPC1_20046	TP
TPC1_11237	TP
TPC1_11440	TP
TPC1_31548	TP
TPC1_30844	TP
TPC1_14492	TP
TPC1_11507	TP
TPC1_30634	TP
TPC1_11169	TP
TPC1_11694	TP
TPC1_12486	TP
TPC1_14046	TP
TPC1_15838	TP
TPC1_16249	TP
TPC1_30626	TP
TPC1_11435	TP
TPC1_31820	TP
TPC1_14844	TP
TPC1_31316	TP
TPC1_10583	TP
TPC1_10743	TP
TPC1_10861	TP
TPC1_10963	TP
TPC1_13286	TP
TPC1_13766	TP
TPC1_16633	TP
TPC1_17481	TP
TPC1_30537	TP
TPC1_10432	TP
TPC1_11004	TP
TPC1_12934	TP
TPC1_14005	TP
TPC1_15824	TP
TPC1_16925	TP
TPC1_17290	TP
TPC1_14324	TP
TPC1_10896	TP
TPC1_12296	TP
TPC1_13724	TP
TPC1_16595	TP
TPC1_30140	TP
TPC1_16402	TP
TPC1_30315	TP
TPC1_30093	TP
TPC1_10210	TP
TPC1_11759	TP
TPC1_15469	TP
TPC1_17148	TP
TPC1_20065	TP
TPC1_20109	TP
TPC1_20165	TP
TPC1_30846	TP
TPC1_31743	TP
TPC1_13773	TP
TPC1_15721	TP
TPC1_20149	TP
TPC1_16336	TP
TPC1_13348	TP
TPC1_15186	TP
TPC1_11488	TP
TPC1_12209	TP
TPC1_20049	TP
TPC1_20132	TP
TPC1_10658	TP
TPC1_20107	TP
TPC1_10730	TP
TPC1_11911	TP
TPC1_12289	TP
TPC1_13457	TP
TPC1_30747	TP
TPC1_15725	TP
TPC1_11645	TP
TPC1_12110	TP
TPC1_12145	TP
TPC1_15144	TP
TPC1_31416	TP
TPC1_31264	TP
TPC1_30767	TP
TPC1_10783	TP
TPC1_10127	TP
TPC1_10769	TP
TPC1_10095	TP
TPC1_10764	TP
TPC1_12619	TP
TPC1_15206	TP
TPC1_16258	TP
TPC1_17840	TP
TPC1_11176	TP
TPC1_12737	TP
TPC1_13168	TP
TPC1_30438	TP
TPC1_30210	TP
TPC1_30930	TP
TPC1_13476	TP
TPC1_30742	TP
TPC1_31341	TP
TPC1_10158	TP
TPC1_14026	TP
TPC1_14920	TP
TPC1_30075	TP
TPC1_10859	TP
TPC1_30417	TP
TPC1_17090	TP
TPC1_30396	TP
TPC1_30074	TP
TPC1_17651	TP
TPC1_16756	TP
TPC1_14666	TP
TPC1_30249	TP
TPC1_14753	TP
TPC1_13657	TP
TPC1_14170	TP
TPC1_16395	TP
TPC1_15913	TP
TPC1_30142	TP
TPC1_10961	TP
TPC1_11919	TP
TPC1_11956	TP
TPC1_13030	TP
TPC1_13727	TP
TPC1_30610	TP
TPC1_13628	TP
TPC1_14214	TP
TPC1_10510	TP
TPC1_14667	TP
TPC1_15396	TP
TPC1_17083	TP
TPC1_16660	TP
TPC1_15234	TP
TPC1_14064	TP
TPC1_12130	TP
TPC1_13132	TP
TPC1_30778	TP
TPC1_16106	TP
TPC1_30712	TP
TPC1_13532	TP
TPC1_11594	TP
TPC1_31413	TP
TPC1_11977	TP
TPC1_12798	TP
TPC1_10395	TP
TPC1_11402	TP
TPC1_30321	TP
TPC1_11649	TP
TPC1_31651	TP
TPC1_11336	TP
TPC1_31024	TP
TPC1_14606	TP
TPC1_16907	TP
TPC1_12837	TP
TPC1_14014	TP
TPC1_16803	TP
TPC1_31008	TP
TPC1_31086	TP
TPC1_15416	TP
TPC1_14645	TP
TPC1_12962	TP
TPC1_17355	TP
TPC1_12785	TP
TPC1_30962	TP
TPC1_30775	TP
TPC1_30942	TP
TPC1_13225	TP
TPC1_10975	TP
TPC1_30711	TP
TPC1_31232	TP
TPC1_31684	TP
TPC1_17695	TP
TPC1_30318	TP
TPC1_14331	TP
TPC1_30665	TP
TPC1_10739	TP
TPC1_30029	TP
TPC1_30026	TP
TPC1_15208	TP
TPC1_17214	TP
TPC1_30078	TP
TPC1_13489	TP
TPC1_30022	TP
TPC1_12871	TP
TPC1_10577	TP
TPC1_31840	TP
TPC1_14421	TP
TPC1_14870	TP
TPC1_15727	TP
TPC1_11420	TP
TPC1_12641	TP
TPC1_17742	TP
TPC1_11214	TP
TPC1_17866	TP
TPC1_31870	TP
TPC1_11716	TP
TPC1_11632	TP
TPC1_11662	TP
TPC1_20066	TP
TPC1_10634	TP
TPC1_30068	TP
TPC1_11570	TP
TPC1_13634	TP
TPC1_10717	TP
TPC1_10815	TP
TPC1_13451	TP
TPC1_30129	TP
TPC1_11389	TP
TPC1_17751	TP
TPC1_14056	TP
TPC1_31113	TP
TPC1_31783	TP
TPC1_30450	TP
TPC1_17016	TP
TPC1_10056	TP
TPC1_11936	TP
TPC1_15131	TP
TPC1_15190	TP
TPC1_30643	TP
TPC1_30399	TP
TPC1_11199	TP
TPC1_15228	TP
TPC1_31350	TP
TPC1_12780	TP
TPC1_14948	TP
TPC1_10986	TP
TPC1_15739	TP
TPC1_12032	TP
TPC1_30971	TP
TPC1_30849	TP
TPC1_30748	TP
TPC1_12471	TP
TPC1_30969	TP
TPC1_11847	TP
TPC1_11681	TP
TPC1_11752	TP
TPC1_13319	TP
TPC1_14438	TP
TPC1_31477	TP
TPC1_15253	TP
TPC1_14777	TP
TPC1_12187	TP
TPC1_13751	TP
TPC1_13972	TP
TPC1_11141	TP
TPC1_14168	TP
TPC1_14234	TP
TPC1_17511	TP
TPC1_20163	TP
TPC1_30877	TP
TPC1_12601	TP
TPC1_11439	TP
TPC1_13902	TP
TPC1_15678	TP
TPC1_30889	TP
TPC1_30949	TP
TPC1_31096	TP
TPC1_14571	TP
TPC1_17655	TP
TPC1_13477	TP
TPC1_10988	TP
TPC1_30661	TP
TPC1_30051	TP
TPC1_14027	TP
TPC1_16435	TP
TPC1_12570	TP
TPC1_11914	TP
TPC1_30593	TP
TPC1_30791	TP
TPC1_16996	TP
TPC1_11465	TP
TPC1_15328	TP
TPC1_30845	TP
TPC1_30926	TP
TPC1_11325	TP
TPC1_11886	TP
TPC1_16673	TP
TPC1_30436	TP
TPC1_12441	TP
TPC1_31682	TP
TPC1_30455	TP
TPC1_30198	TP
TPC1_11566	TP
TPC1_11975	TP
TPC1_30478	TP
TPC1_11938	TP
TPC1_31207	TP
TPC1_30534	TP
TPC1_20083	TP
TPC1_11398	TP
TPC1_31628	TP
TPC1_30681	TP
TPC1_30255	TP
TPC1_14526	TP
TPC1_10376	TP
TPC1_11320	TP
TPC1_30201	TP
TPC1_30793	TP
TPC1_13481	TP
TPC1_17516	TP
TPC1_13526	TP
TPC1_16396	TP
TPC1_12251	TP
TPC1_13217	TP
TPC1_17630	TP
TPC1_30015	TP
TPC1_17091	TP
TPC1_31251	TP
TPC1_15767	TP
TPC1_30803	TP
TPC1_20152	TP
TPC1_30583	TP
TPC1_20016	TP
TPC1_13955	TP
TPC1_16680	TP
TPC1_10181	TP
TPC1_13516	TP
TPC1_16312	TP
TPC1_31501	TP
TPC1_31756	TP
TPC1_10887	TP
TPC1_14748	TP
TPC1_14431	TP
TPC1_17344	TP
TPC1_30763	TP
TPC1_31092	TP
TPC1_31314	TP
TPC1_11050	TP
TPC1_12161	TP
TPC1_30100	TP
TPC1_14798	TP
TPC1_10673	TP
TPC1_17671	TP
TPC1_14018	TP
TPC1_11860	TP
TPC1_13596	TP
TPC1_31360	TP
TPC1_30017	TP
TPC1_12692	TP
TPC1_31439	TP
TPC1_30087	TP
TPC1_30503	TP
TPC1_10140	TP
TPC1_30936	TP
TPC1_30194	TP
TPC1_31073	TP
TPC1_31327	TP
TPC1_13530	TP
TPC1_30563	TP
TPC1_14260	TP
TPC1_15591	TP
TPC1_17259	TP
TPC1_31544	TP
TPC1_30130	TP
TPC1_14305	TP
TPC1_30483	TP
TPC1_30369	TP
TPC1_30263	TP
TPC1_31586	TP
TPC1_12860	TP
TPC1_30106	TP
TPC1_12617	TP
TPC1_30764	TP
TPC1_31758	TP
TPC1_30604	TP
TPC1_10806	TP
TPC1_10749	TP
TPC1_31289	TP
TPC1_15860	TP
TPC1_16071	TP
TPC1_12494	TP
TPC1_13660	TP
TPC1_15475	TP
TPC1_16548	TP
TPC1_30443	TP
TPC1_15260	TP
TPC1_12682	TP
TPC1_30420	TP
TPC1_13966	TP
TPC1_10895	TP
TPC1_30673	TP
TPC1_31200	TP
TPC1_15553	TP
TPC1_10535	TP
TPC1_30938	TP
TPC1_31785	TP
TPC1_15081	TP
TPC1_31125	TP
TPC1_30892	TP
TPC1_30922	TP
TPC1_10803	TP
TPC1_11483	TP
TPC1_31845	TP
TPC1_30081	TP
TPC1_17903	TP
TPC1_15410	TP
TPC1_30482	TP
TPC1_10327	TP
TPC1_12306	TP
TPC1_30897	TP
TPC1_15549	TP
TPC1_31134	TP
TPC1_10608	TP
TPC1_14790	TP
TPC1_31185	TP
TPC1_16526	TP
TPC1_31747	TP
TPC1_17107	TP
TPC1_12280	TP
TPC1_15411	TP
TPC1_15933	TP
TPC1_15461	TP
TPC1_31161	TP
TPC1_20048	TP
TPC1_10967	TP
TPC1_31226	TP
TPC1_31589	TP
TPC1_17261	TP
TPC1_15918	TP
TPC1_14127	TP
TPC1_14565	TP
TPC1_13604	TP
TPC1_10857	TP
TPC1_17137	TP
TPC1_12865	TP
TPC1_15289	TP
TPC1_11469	TP
TPC1_10290	TP
TPC1_16295	TP
TPC1_11478	TP
TPC1_14227	TP
TPC1_15998	TP
TPC1_14865	TP
TPC1_12716	TP
TPC1_30530	TP
TPC1_31664	TP
